Country,Year,GDPLog,UrbPer1,GDPLog1
Burkina Faso,2007,0.044731163,0.019911772,0.044731163
Burkina Faso,2008,0.044772408,0.029623312,0.044772408
Burkina Faso,2009,0.044904744,-0.004659874,0.044904744
Burkina Faso,2010,0.045101286,0.007172138,0.045101286
Burkina Faso,2011,0.045325715,0.023606002,0.045325715
Burkina Faso,2012,0.045549141,0.002108119,0.045549141
Burkina Faso,2013,0.04577428,0.012763546,0.04577428
Cameroon,1971,0.057407259,0.017209192,0.057407259
Cameroon,1972,0.057171996,0.04366106,0.057171996
Cameroon,1973,0.056579974,0.051202491,0.056579974
Cameroon,1974,0.056350747,0.00674137,0.056350747
Cameroon,1975,0.056009757,0.042427957,0.056009757
Cameroon,1976,0.049984654,0.009611934,0.049984654
Cameroon,1977,0.029812459,0.021132702,0.029812459
Cameroon,1978,0.029584561,0.039671231,0.029584561
Cameroon,1979,0.029257256,0.03978245,0.029257256
Cameroon,1980,0.029023901,0.028439625,0.029023901
Cameroon,1981,0.028589581,-0.013499124,0.028589581
Cameroon,1982,0.028468406,-0.00390362,0.028468406
Cameroon,1983,0.028317202,0.001827663,0.028317202
Cameroon,1984,0.028304314,-0.006670108,0.028304314
Cameroon,1985,0.028106314,-0.007073282,0.028106314
Cameroon,1986,0.028195522,0.025470956,0.028195522
Cameroon,1987,0.026187812,0.008124129,0.026187812
Cameroon,1988,0.020182894,-0.007652907,0.020182894
Cameroon,1989,0.020299402,-0.016240926,0.020299402
Cameroon,1990,0.020709219,0.018761983,0.020709219
Cameroon,1991,0.021064682,-0.010075154,0.021064682
Cameroon,1992,0.021494604,-0.001462567,0.021494604
Cameroon,1993,0.021753061,0.003994023,0.021753061
Cameroon,1994,0.022264873,-0.083831626,0.022264873
Cameroon,1995,0.022720154,0.031541207,0.022720154
Cameroon,1996,0.023246058,0.006397704,0.023246058
Cameroon,1997,0.023520472,-0.01114792,0.023520472
Cameroon,1998,0.023934978,0.007417669,0.023934978
Cameroon,1999,0.02419036,-0.001068643,0.02419036
Cameroon,2000,0.024449457,-0.015837085,0.024449457
Cameroon,2001,0.024479096,0.001626266,0.024479096
Cameroon,2002,0.024714541,0.014994439,0.024714541
Cameroon,2003,0.024841911,0.030707135,0.024841911
Cameroon,2004,0.0250019,0.018116591,0.0250019
Cameroon,2005,0.024923759,0.003587895,0.024923759
Cameroon,2006,0.025055177,0.007814311,0.025055177
Cameroon,2007,0.025123367,0.015071519,0.025123367
Cameroon,2008,0.025201456,0.015283604,0.025201456
Cameroon,2009,0.02529375,-0.003264468,0.02529375
Cameroon,2010,0.025402492,-0.002165663,0.025402492
Cameroon,2011,0.025518665,0.013171156,0.025518665
Cameroon,2012,0.025648767,-0.004162309,0.025648767
Cameroon,2013,0.025808429,0.012011677,0.025808429
Canada,1971,0.017484261,0.012681654,0.017484261
Canada,1972,-0.003062041,0.013558499,-0.003062041
Canada,1973,-0.004016929,0.015700972,-0.004016929
Canada,1974,-0.004916621,0.021364654,-0.004916621
Canada,1975,-0.005833489,0.007524574,-0.005833489
Canada,1976,-5.82916E-06,0.017891315,-5.82916E-06
Canada,1977,0.002306521,0.001334546,0.002306521
Canada,1978,0.00417509,0.002336131,0.00417509
Canada,1979,0.004363029,0.010424744,0.004363029
Canada,1980,0.001548875,0.01179604,0.001548875
Canada,1981,0.002448669,0.0108846,0.002448669
Canada,1982,0.006315321,0.001577537,0.006315321
Canada,1983,0.00844984,0.007640691,0.00844984
Canada,1984,0.008982727,0.00298136,0.008982727
Canada,1985,0.009349691,0.001422633,0.009349691
Canada,1986,0.009061809,0.002256885,0.009061809
Canada,1987,0.010283833,0.012449486,0.010283833
Canada,1988,0.010548551,0.015576108,0.010548551
Canada,1989,0.005541661,0.009543975,0.005541661
Canada,1990,0.008517258,0.003604469,0.008517258
Canada,1991,0.009232705,0.001443865,0.009232705
Canada,1992,0.002513013,-0.00423503,0.002513013
Canada,1993,0.003856869,-0.003793835,0.003856869
Canada,1994,0.005264138,-0.000903023,0.005264138
Canada,1995,0.006652903,0.003411775,0.006652903
Canada,1996,0.004271185,0.003094219,0.004271185
Canada,1997,0.004813707,0.002829395,0.004813707
Canada,1998,0.006796031,-0.003965924,0.006796031
Canada,1999,0.007216916,0.005687445,0.007216916
Canada,2000,0.006714175,0.008294188,0.006714175
Canada,2001,0.005385586,-0.001834122,0.005385586
Canada,2002,0.006242722,0.001698837,0.006242722
Canada,2003,0.005264794,0.015414381,0.005264794
Canada,2004,0.005246314,0.012407059,0.005246314
Canada,2005,0.005385375,0.011882599,0.005385375
Canada,2006,0.00749231,0.010251866,0.00749231
Canada,2007,0.006908184,0.008953101,0.006908184
Canada,2008,0.005818744,0.004196599,0.005818744
Canada,2009,0.005161113,-0.012049242,0.005161113
Canada,2010,0.005512779,0.014354536,0.005512779
Canada,2011,0.006802266,0.008567644,0.006802266
Canada,2012,0.004836163,0.00130551,0.004836163
Canada,2013,0.005199416,-0.000590068,0.005199416
Chad,1971,0.049387823,0.013370556,0.049387823
Chad,1972,0.048233151,0.003028083,0.048233151
Chad,1973,0.063663941,0.016064481,0.063663941
Chad,1974,0.064552959,0.025759398,0.064552959
Chad,1975,0.066008183,0.067083537,0.066008183
Chad,1976,0.067691368,-0.015154351,0.067691368
Chad,1977,0.068507739,-0.001454109,0.068507739
Chad,1978,0.06904709,0.031547645,0.06904709
Chad,1979,0.019549048,0.023152766,0.019549048
Chad,1980,0.01855708,-0.030847073,0.01855708
Chad,1981,0.017361876,-0.045470435,0.017361876
Chad,1982,0.016385343,-0.02359854,0.016385343
Chad,1983,0.015037425,-0.006139113,0.015037425
Chad,1984,0.013415562,0.009581159,0.013415562
Chad,1985,0.011488469,-0.007770931,0.011488469
Chad,1986,0.009620868,0.03475891,0.009620868
Chad,1987,0.007948642,0.018066454,0.007948642
Chad,1988,0.006972762,0.022845447,0.006972762
Chad,1989,0.006609576,-0.016006785,0.006609576
Chad,1990,0.006892283,0.028232405,0.006892283
Chad,1991,0.00722285,-0.006972293,0.00722285
Chad,1992,0.00739516,0.001703408,0.00739516
Chad,1993,0.007181766,-0.030176348,0.007181766
Chad,1994,0.006846176,-0.044639671,0.006846176
Chad,1995,0.006161378,0.032905472,0.006161378
Chad,1996,0.005701402,0.014692248,0.005701402
Chad,1997,0.005179529,-0.014707402,0.005179529
Chad,1998,0.004520234,0.018021963,0.004520234
Chad,1999,0.003453672,-0.032242331,0.003453672
Chad,2000,0.002343808,-0.025721688,0.002343808
Chad,2001,0.001029122,0.033725012,0.001029122
Chad,2002,0.000303306,0.021149111,0.000303306
Chad,2003,0.000423755,0.051162721,0.000423755
Chad,2004,0.001641069,0.078559147,0.001641069
Chad,2005,0.003318233,0.040811491,0.003318233
Chad,2006,0.005272595,0.005721944,0.005272595
Chad,2007,0.006829804,0.011618218,0.006829804
Chad,2008,0.008005825,0.0223132,0.008005825
Chad,2009,0.008441582,-0.021531819,0.008441582
Chad,2010,0.008646339,0.017665039,0.008646339
Chad,2011,0.008724416,0.014980794,0.008724416
Chad,2012,0.008897422,0.001351151,0.008897422
Chad,2013,0.009071729,-0.000853424,0.009071729
Chile,1971,0.015929899,0.023406072,0.015929899
Chile,1972,0.016536923,0.008338836,0.016536923
Chile,1973,0.017093509,0.047358786,0.017093509
Chile,1974,0.017924364,-0.006372884,0.017924364
Chile,1975,0.018748954,-0.105276699,0.018748954
Chile,1976,0.01963311,0.044737478,0.01963311
Chile,1977,0.020191423,0.04186735,0.020191423
Chile,1978,0.020509598,0.017747857,0.020509598
Chile,1979,0.020297405,0.038549151,0.020297405
Chile,1980,0.019796394,0.035476642,0.019796394
Chile,1981,0.019039134,0.021045445,0.019039134
Chile,1982,0.015488722,-0.043596165,0.015488722
Chile,1983,0.002629303,-0.027024935,0.002629303
Chile,1984,0.00235893,-0.003360965,0.00235893
Chile,1985,0.002135259,-0.018988676,0.002135259
Chile,1986,0.002074081,0.007569172,0.002074081
Chile,1987,0.001962955,0.018676615,0.001962955
Chile,1988,0.001781388,0.018241585,0.001781388
Chile,1989,0.001388022,0.014861538,0.001388022
Chile,1990,0.001032821,0.010044029,0.001032821
Chile,1991,0.000625722,0.014646554,0.000625722
Chile,1992,0.000793087,0.021440416,0.000793087
Chile,1993,0.002464584,0.005131426,0.002464584
Chile,1994,0.00321133,0.014379777,0.00321133
Chile,1995,0.004275665,0.027789774,0.004275665
Chile,1996,0.005472473,0.004080173,0.005472473
Chile,1997,0.006463474,0.008701077,0.006463474
Chile,1998,0.007373274,-0.006443189,0.007373274
Chile,1999,0.0080009,-0.011224107,0.0080009
Chile,2000,0.008468898,0.002048264,0.008468898
Chile,2001,0.008818777,-0.012228478,0.008818777
Chile,2002,0.006923668,-0.003641406,0.006923668
Chile,2003,-0.003129608,0.010043736,-0.003129608
Chile,2004,-0.002778902,0.030132937,-0.002778902
Chile,2005,-0.002499192,0.023354976,-0.002499192
Chile,2006,-0.002216068,0.024476983,-0.002216068
Chile,2007,-0.001969308,0.011213444,-0.001969308
Chile,2008,-0.001738789,0.002966068,-0.001738789
Chile,2009,-0.001564975,-0.005728025,-0.001564975
Chile,2010,-0.001376833,0.02449476,-0.001376833
Chile,2011,-0.001213537,0.014168044,-0.001213537
Chile,2012,-0.001043958,0.005277698,-0.001043958
Chile,2013,-0.000880545,0.003146394,-0.000880545
China,1971,-0.011535351,0.010264404,-0.011535351
China,1972,-0.005093975,0.021918484,-0.005093975
China,1973,-0.003164297,0.035937327,-0.003164297
China,1974,-0.000715598,0.003537177,-0.000715598
China,1975,0.00253634,0.02081651,0.00253634
China,1976,0.004229404,-0.015137445,0.004229404
China,1977,0.008321907,0.022151965,0.008321907
China,1978,0.012345108,0.040030268,0.012345108
China,1979,0.012554136,0.035572244,0.012554136
China,1980,0.013582777,0.024716316,0.013582777
China,1981,0.014707179,-0.009822627,0.014707179
China,1982,0.013084569,-0.001623383,0.013084569
China,1983,0.018766154,0.008498784,0.018766154
China,1984,0.020868263,-0.001282117,0.020868263
China,1985,0.020791168,-0.007609016,0.020791168
China,1986,0.020138136,-0.005964719,0.020138136
China,1987,0.019592748,0.010833098,0.019592748
China,1988,0.02030908,0.036201646,0.02030908
China,1989,0.021919417,0.014848416,0.021919417
China,1990,0.023751823,-0.024180282,0.023751823
China,1991,0.039237957,0.005538909,0.039237957
China,1992,0.041616275,0.025670873,0.041616275
China,1993,0.043483453,0.039286168,0.043483453
China,1994,0.045067416,-0.016914724,0.045067416
China,1995,0.046912413,0.040930643,0.046912413
China,1996,0.048876992,0.024286975,0.048876992
China,1997,0.050712158,0.013986721,0.050712158
China,1998,0.05330809,0.007918988,0.05330809
China,1999,0.056073938,0.006810823,0.056073938
China,2000,0.05889645,0.011006835,0.05889645
China,2001,0.03852632,0.013659136,0.03852632
China,2002,0.028368808,0.013578439,0.028368808
China,2003,0.028514308,0.017073951,0.028514308
China,2004,0.028258925,0.022141827,0.028258925
China,2005,0.028230078,0.021409795,0.028230078
China,2006,0.028802553,0.025983734,0.028802553
China,2007,0.029393857,0.028836947,0.029393857
China,2008,0.029768547,0.032291106,0.029768547
China,2009,0.030049527,0.013467745,0.030049527
China,2010,0.030469955,0.017812213,0.030469955
China,2011,0.028225076,0.023876855,0.028225076
China,2012,0.027159216,0.012999287,0.027159216
China,2013,0.027252453,0.011877924,0.027252453
Colombia,1971,0.026961411,0.00925649,0.026961411
Colombia,1972,0.028215907,0.012995047,0.028215907
Colombia,1973,0.028843798,0.023019627,0.028843798
Colombia,1974,0.012844539,0.024950261,0.012844539
Colombia,1975,0.00529585,0.005336816,0.00529585
Colombia,1976,0.005130152,0.020270283,0.005130152
Colombia,1977,0.004963655,0.03178065,0.004963655
Colombia,1978,0.005007724,0.022042866,0.005007724
Colombia,1979,0.005158617,0.022473302,0.005158617
Colombia,1980,0.005453682,0.021250615,0.005453682
Colombia,1981,0.005635205,0.008473666,0.005635205
Colombia,1982,0.005910823,0.006097594,0.005910823
Colombia,1983,0.006188169,-0.003713534,0.006188169
Colombia,1984,0.006549252,-0.004512421,0.006549252
Colombia,1985,0.006824331,-0.015093835,0.006824331
Colombia,1986,0.0054614,-0.002668272,0.0054614
Colombia,1987,0.005117335,0.002616881,0.005117335
Colombia,1988,0.005538224,0.007399955,0.005538224
Colombia,1989,0.005853116,-0.001567153,0.005853116
Colombia,1990,0.006272924,-0.000177417,0.006272924
Colombia,1991,0.00666453,0.000587437,0.00666453
Colombia,1992,0.007083351,0.006575259,0.007083351
Colombia,1993,0.007356535,0.017012078,0.007356535
Colombia,1994,0.008033825,0.033982292,0.008033825
Colombia,1995,0.008443559,0.016216399,0.008443559
Colombia,1996,0.008714831,0.003874973,0.008714831
Colombia,1997,0.008889878,0.009426188,0.008889878
Colombia,1998,0.00920874,-0.011947693,0.00920874
Colombia,1999,0.009536439,-0.018633472,0.009536439
Colombia,2000,0.009929422,-0.005918667,0.009929422
Colombia,2001,0.010224259,-0.004245742,0.010224259
Colombia,2002,0.010612629,-0.002389702,0.010612629
Colombia,2003,0.010925496,-0.006468086,0.010925496
Colombia,2004,0.011224279,0.025538585,0.011224279
Colombia,2005,0.011375339,0.026423975,0.011375339
Colombia,2006,0.009913002,0.010904095,0.009913002
Colombia,2007,0.010168401,0.027818167,0.010168401
Colombia,2008,0.010497566,0.01749288,0.010497566
Colombia,2009,0.010774249,-0.006610976,0.010774249
Colombia,2010,0.01119198,0.022377951,0.01119198
Colombia,2011,0.011583034,0.016297944,0.011583034
Colombia,2012,0.011964501,0.00967374,0.011964501
Colombia,2013,0.012340518,0.000898203,0.012340518
"Congo, Rep.",1971,0.03647141,0.019743203,0.03647141
"Congo, Rep.",1972,0.036088847,0.028400053,0.036088847
"Congo, Rep.",1973,0.035757534,0.046345669,0.035757534
"Congo, Rep.",1974,0.034010543,0.027374619,0.034010543
"Congo, Rep.",1975,0.031299064,0.022528032,0.031299064
"Congo, Rep.",1976,0.031974074,0.001192372,0.031974074
"Congo, Rep.",1977,0.032270998,-0.005187252,0.032270998
"Congo, Rep.",1978,0.032589606,0.031133956,0.032589606
"Congo, Rep.",1979,0.032502332,0.044475152,0.032502332
"Congo, Rep.",1980,0.032319881,0.050135985,0.032319881
"Congo, Rep.",1981,0.031841842,0.018452049,0.031841842
"Congo, Rep.",1982,0.031772843,0.007303328,0.031772843
"Congo, Rep.",1983,0.031846127,-0.008416276,0.031846127
"Congo, Rep.",1984,0.032295962,0.002257318,0.032295962
"Congo, Rep.",1985,0.01782542,-0.006232387,0.01782542
"Congo, Rep.",1986,0.00509309,-0.026466589,0.00509309
"Congo, Rep.",1987,0.005516174,0.028014589,0.005516174
"Congo, Rep.",1988,0.005942858,-0.00935876,0.005942858
"Congo, Rep.",1989,0.00617126,0.00939511,0.00617126
"Congo, Rep.",1990,0.006466426,0.0167916,0.006466426
"Congo, Rep.",1991,0.006779243,-0.007519164,0.006779243
"Congo, Rep.",1992,0.007082126,0.00677816,0.007082126
"Congo, Rep.",1993,0.00695446,-0.016260306,0.00695446
"Congo, Rep.",1994,0.006612822,-0.063235736,0.006612822
"Congo, Rep.",1995,0.006036476,0.022704669,0.006036476
"Congo, Rep.",1996,0.006021848,0.023289095,0.006021848
"Congo, Rep.",1997,0.014954086,-0.017347215,0.014954086
"Congo, Rep.",1998,0.015038021,-0.032315863,0.015038021
"Congo, Rep.",1999,0.01581486,0.026791983,0.01581486
"Congo, Rep.",2000,0.017064671,0.043120706,0.017064671
"Congo, Rep.",2001,0.018378163,-0.024055132,0.018378163
"Congo, Rep.",2002,0.019483068,0.007919964,0.019483068
"Congo, Rep.",2003,0.019570481,0.017928701,0.019570481
"Congo, Rep.",2004,0.018502474,0.03741547,0.018502474
"Congo, Rep.",2005,0.016547593,0.033676235,0.016547593
"Congo, Rep.",2006,0.014594245,0.028226315,0.014594245
"Congo, Rep.",2007,0.013142412,-0.009049155,0.013142412
"Congo, Rep.",2008,0.012629951,0.037280974,0.012629951
"Congo, Rep.",2009,0.013296466,-0.014733831,0.013296466
"Congo, Rep.",2010,0.013441295,0.03159795,0.013441295
"Congo, Rep.",2011,0.009209556,0.019887534,0.009209556
"Congo, Rep.",2012,0.009041191,-0.013031127,0.009041191
"Congo, Rep.",2013,0.008874068,0.000151551,0.008874068
Costa Rica,1971,0.020509768,0.009975818,0.020509768
Costa Rica,1972,0.02020394,0.017587374,0.02020394
Costa Rica,1973,0.012837543,0.027966405,0.012837543
Costa Rica,1974,0.012356375,0.00908833,0.012356375
Costa Rica,1975,0.011400306,0.01983243,0.011400306
Costa Rica,1976,0.010170981,0.025578707,0.010170981
Costa Rica,1977,0.00929476,0.029548174,0.00929476
Costa Rica,1978,0.008587073,0.014620496,0.008587073
Costa Rica,1979,0.008250217,0.014208717,0.008250217
Costa Rica,1980,0.008011688,0.019730782,0.008011688
Costa Rica,1981,0.007958572,-0.081133674,0.007958572
Costa Rica,1982,0.007863246,-0.004779389,0.007863246
Costa Rica,1983,0.007802695,0.022288991,0.007802695
Costa Rica,1984,0.005416511,0.016784952,0.005416511
Costa Rica,1985,0.005765396,0.005585242,0.005765396
Costa Rica,1986,0.006083857,0.01178546,0.006083857
Costa Rica,1987,0.006459061,0.000248352,0.006459061
Costa Rica,1988,0.006766088,-0.001135127,0.006766088
Costa Rica,1989,0.007279465,0.012968038,0.007279465
Costa Rica,1990,0.007775523,0.008187923,0.007775523
Costa Rica,1991,0.008435128,-0.004836568,0.008435128
Costa Rica,1992,0.008898984,0.020130603,0.008898984
Costa Rica,1993,0.009176147,0.011797259,0.009176147
Costa Rica,1994,0.008995395,0.008382353,0.008995395
Costa Rica,1995,0.008646005,0.009881809,0.008646005
Costa Rica,1996,0.008079515,-0.001747007,0.008079515
Costa Rica,1997,0.007916282,0.006728258,0.007916282
Costa Rica,1998,0.008237562,0.008507139,0.008237562
Costa Rica,1999,0.008926388,0.010886471,0.008926388
Costa Rica,2000,-0.0141934,-0.001579062,-0.0141934
Costa Rica,2001,-0.012718337,0.000857648,-0.012718337
Costa Rica,2002,-0.011430445,0.000806037,-0.011430445
Costa Rica,2003,-0.010315306,0.00246016,-0.010315306
Costa Rica,2004,-0.009505557,0.005015105,-0.009505557
Costa Rica,2005,-0.008862964,0.006420932,-0.008862964
Costa Rica,2006,-0.00825089,0.012336668,-0.00825089
Costa Rica,2007,-0.00760842,0.01635805,-0.00760842
Costa Rica,2008,-0.007107829,0.012660921,-0.007107829
Costa Rica,2009,-0.006696225,-0.003459762,-0.006696225
Costa Rica,2010,-0.006379177,0.022442887,-0.006379177
Costa Rica,2011,-0.006111362,0.012626693,-0.006111362
Costa Rica,2012,-0.005827165,0.008977827,-0.005827165
Costa Rica,2013,-0.005479067,0.008263852,-0.005479067
Cote d'Ivoire,1971,0.07066157,0.002883537,0.07066157
Cote d'Ivoire,1972,0.070298148,0.019845952,0.070298148
Cote d'Ivoire,1973,0.069711752,0.044699605,0.069711752
Cote d'Ivoire,1974,0.069927945,0.023657809,0.069927945
Cote d'Ivoire,1975,0.06600677,0.03094295,0.06600677
Cote d'Ivoire,1976,0.046290277,0.021028493,0.046290277
Cote d'Ivoire,1977,0.046527169,0.038423955,0.046527169
Cote d'Ivoire,1978,0.047193322,0.027674565,0.047193322
Cote d'Ivoire,1979,-0.001167787,0.014603194,-0.001167787
Cote d'Ivoire,1980,-0.000537392,0.008988119,-0.000537392
Cote d'Ivoire,1981,-8.52767E-05,-0.032470978,-8.52767E-05
Cote d'Ivoire,1982,0.000668464,-0.021902608,0.000668464
Cote d'Ivoire,1983,0.001639227,-0.021195864,0.001639227
Cote d'Ivoire,1984,0.002978709,-0.006038435,0.002978709
Cote d'Ivoire,1985,0.004301768,-0.002911361,0.004301768
Cote d'Ivoire,1986,0.005903797,0.035934487,0.005903797
Cote d'Ivoire,1987,0.007297215,0.008975479,0.007297215
Cote d'Ivoire,1988,0.006685791,-0.002715623,0.006685791
Cote d'Ivoire,1989,0.003100631,0.001421708,0.003100631
Cote d'Ivoire,1990,0.003471584,0.010320082,0.003471584
Cote d'Ivoire,1991,0.003823634,-0.009364009,0.003823634
Cote d'Ivoire,1992,0.004457985,0.00139992,0.004457985
Cote d'Ivoire,1993,0.005157059,-0.015833586,0.005157059
Cote d'Ivoire,1994,0.006284957,-0.048304648,0.006284957
Cote d'Ivoire,1995,0.007583276,0.040548891,0.007583276
Cote d'Ivoire,1996,0.008758076,0.009049968,0.008758076
Cote d'Ivoire,1997,0.009815006,-0.009310349,0.009815006
Cote d'Ivoire,1998,0.011627682,0.007446175,0.011627682
Cote d'Ivoire,1999,0.010486507,-0.004432356,0.010486507
Cote d'Ivoire,2000,0.011034662,-0.027360214,0.011034662
Cote d'Ivoire,2001,0.013845944,0.004462436,0.013845944
Cote d'Ivoire,2002,0.016273876,0.012684227,0.016273876
Cote d'Ivoire,2003,0.01771301,0.030405002,0.01771301
